date,equity,drawdown,drawdown_pct,daily_return
2025-02-16 16:25:00,50.0,0.0,0.0,
2025-02-16 16:30:00,50.0,0.0,0.0,0.0
2025-02-16 16:35:00,50.0,0.0,0.0,0.0
2025-02-16 16:40:00,50.0,0.0,0.0,0.0
2025-02-16 16:45:00,50.0,0.0,0.0,0.0
2025-02-16 16:50:00,50.0,0.0,0.0,0.0
2025-02-16 16:55:00,50.0,0.0,0.0,0.0
2025-02-16 17:00:00,50.0,0.0,0.0,0.0
2025-02-16 17:05:00,50.0,0.0,0.0,0.0
2025-02-16 17:10:00,50.0,0.0,0.0,0.0
2025-02-16 17:15:00,50.0,0.0,0.0,0.0
2025-02-16 17:20:00,50.0,0.0,0.0,0.0
2025-02-16 17:25:00,50.0,0.0,0.0,0.0
2025-02-16 17:30:00,50.0,0.0,0.0,0.0
2025-02-16 17:35:00,50.0,0.0,0.0,0.0
2025-02-16 17:40:00,50.0,0.0,0.0,0.0
2025-02-16 17:45:00,50.0,0.0,0.0,0.0
2025-02-16 17:50:00,50.0,0.0,0.0,0.0
2025-02-16 17:55:00,50.0,0.0,0.0,0.0
2025-02-16 18:00:00,49.86434775911518,0.13565224088482353,0.27130448176964705,-0.0027130448176965194
2025-02-16 18:05:00,49.84321625078112,0.1567837492188815,0.313567498437763,-0.0004237799005442078
2025-02-16 18:10:00,49.87491351328219,0.1250864867178123,0.2501729734356246,0.000635939349129977
2025-02-16 18:15:00,50.419049852883916,0.0,0.0,0.010910020715260371
2025-02-16 18:20:00,50.24999778621154,0.1690520666723785,0.3352940350237657,-0.0033529403502376987
2025-02-16 18:25:00,50.47716150080255,0.0,0.0,0.0045206711362950625
2025-02-16 18:30:00,50.202451892459926,0.2747096083426257,0.5442255471085831,-0.0054422554710857884
2025-02-16 18:35:00,50.202451892459926,0.2747096083426257,0.5442255471085831,0.0
2025-02-16 18:40:00,50.05453133412159,0.42263016668096043,0.8372700724747387,-0.0029464807546690786
2025-02-16 18:45:00,49.88547926744922,0.5916822333533318,1.1721781014646089,-0.003377357896809041
2025-02-16 18:50:00,50.05453133412159,0.42263016668096043,0.8372700724747387,0.0033888030977118344
2025-02-16 18:55:00,50.07566284245566,0.40149865834689535,0.7954065688509679,0.0004221697371014077
2025-02-16 19:00:00,50.234149154961,0.2430123458415494,0.48143029167296914,0.0031649368876847106
2025-02-16 19:05:00,50.22886627787749,0.24829522292505857,0.4918961675788977,-0.00010516505549262867
2025-02-16 19:10:00,50.51414164038713,0.0,0.0,0.0056795102826217025
2025-02-16 19:15:00,50.47716150080255,0.03698013958457835,0.0732074986997541,-0.0007320749869975662
2025-02-16 19:20:00,50.77828549456273,0.0,0.0,0.005965549266382375
2025-02-16 19:25:00,50.61451630497386,0.16376918958886932,0.3225181551401642,-0.0032251815514016124
2025-02-16 19:30:00,50.22886627787749,0.5494192166852372,1.0819963914379667,-0.007619356169930813
2025-02-16 19:35:00,50.33452381954773,0.4437616750150042,0.8739201623152905,0.0021035223268968117
2025-02-16 19:40:00,50.34508957371476,0.43319592084797165,0.8531125394030047,0.00020991068088593856
2025-02-16 19:45:00,50.02283407162052,0.7554514229422082,1.4877450382272182,-0.006400932142992644
2025-02-16 19:50:00,50.16018887579184,0.6180966187708918,1.2172459403677125,0.0027458421083190743
2025-02-16 19:55:00,50.09679435078969,0.6814911437730373,1.3420916778413294,-0.0012638414332754033
2025-02-16 20:00:00,50.33452381954773,0.4437616750150042,0.8739201623152905,0.004745402811473287
2025-02-16 20:05:00,50.24471490912803,0.5335705854347026,1.050784957069566,-0.0017842407875292565
2025-02-16 20:10:00,50.21301764662696,0.5652678479357718,1.1132078258063673,-0.0006308576445980263
