date,equity,drawdown,drawdown_pct,daily_return
2025-03-13 07:30:00,50.0,0.0,0.0,
2025-03-13 07:45:00,50.0,0.0,0.0,0.0
2025-03-13 08:00:00,50.0,0.0,0.0,0.0
2025-03-13 08:15:00,50.0,0.0,0.0,0.0
2025-03-13 08:30:00,50.0,0.0,0.0,0.0
2025-03-13 08:45:00,50.0,0.0,0.0,0.0
2025-03-13 09:00:00,50.0,0.0,0.0,0.0
2025-03-13 09:15:00,50.0,0.0,0.0,0.0
2025-03-13 09:30:00,50.0,0.0,0.0,0.0
2025-03-13 09:45:00,49.983999999999995,0.016000000000005343,0.03200000000001069,-0.000320000000000098
2025-03-13 10:00:00,49.983999999999995,0.016000000000005343,0.03200000000001069,0.0
2025-03-13 10:15:00,51.70221298701299,0.0,0.0,0.0343752598234035
2025-03-13 10:30:00,49.976008311688325,1.7262046753246665,3.338744273399418,-0.03338744273399419
2025-03-13 10:45:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
2025-03-13 11:00:00,51.70221298701299,0.0,0.0,0.034540667284964854
2025-03-13 11:15:00,49.976008311688325,1.7262046753246665,3.338744273399418,-0.03338744273399419
2025-03-13 11:30:00,51.70221298701299,0.0,0.0,0.034540667284964854
2025-03-13 11:45:00,51.42250389610392,0.2797090909090727,0.5410002294859844,-0.005410002294859884
2025-03-13 12:00:00,51.70221298701299,0.0,0.0,0.005439429621595382
2025-03-13 12:15:00,51.70221298701299,0.0,0.0,0.0
2025-03-13 12:30:00,51.70221298701299,0.0,0.0,0.0
2025-03-13 12:45:00,51.70221298701299,0.0,0.0,0.0
2025-03-13 13:00:00,49.976008311688325,1.7262046753246665,3.338744273399418,-0.03338744273399419
2025-03-13 13:15:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
2025-03-13 13:30:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
2025-03-13 13:45:00,51.70221298701299,0.0,0.0,0.034540667284964854
2025-03-13 14:00:00,49.976008311688325,1.7262046753246665,3.338744273399418,-0.03338744273399419
2025-03-13 14:15:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
2025-03-13 14:30:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
2025-03-13 14:45:00,51.70221298701299,0.0,0.0,0.034540667284964854
2025-03-13 15:00:00,51.70221298701299,0.0,0.0,0.0
2025-03-13 15:15:00,51.70221298701299,0.0,0.0,0.0
2025-03-13 15:30:00,49.976008311688325,1.7262046753246665,3.338744273399418,-0.03338744273399419
2025-03-13 15:45:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
2025-03-13 16:00:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
2025-03-13 16:15:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
2025-03-13 16:30:00,51.70221298701299,0.0,0.0,0.034540667284964854
2025-03-13 16:45:00,49.976008311688325,1.7262046753246665,3.338744273399418,-0.03338744273399419
2025-03-13 17:00:00,49.976008311688325,1.7262046753246665,3.338744273399418,0.0
