type,date,side,price,intended_price,slippage_pct,size,cost,commission,balance,stop_loss,take_profit,pnl,pnl_pct,reinvested,reason
entry,2025-03-21 12:20:00,SELL,126.65264497679584,126.76,0.08469156137911665,451.2021993610049,5714.595196841881,2.2858380787367527,28570.69014613067,129.929,116.6192,,,,
exit,2025-03-21 12:40:00,,126.04299648239662,125.94,0.08178218389440814,451.2021993610049,,2.2748350890763507,34353.4853195778,,,272.7999064209787,4.773739819256822,204.59992981573401,signal_reversal
entry,2025-03-21 12:40:00,BUY,126.00884266666556,125.94,0.054663067068098155,545.255151822225,6870.69706391556,2.748278825566224,34350.73704075223,122.7915,136.0152,,,,
exit,2025-03-21 13:40:00,,126.51136243951271,126.73,0.17252233921509347,545.255151822225,,2.7592388853677217,41289.24466870581,,,271.2422561520757,3.9478127710887128,203.43169211405677,signal_reversal
entry,2025-03-21 13:40:00,SELL,126.61312198185094,126.73,0.09222600658806666,652.2111456129219,8257.848933741163,3.3031395734964653,41285.94152913232,129.89825,116.59160000000001,,,,
exit,2025-03-21 15:10:00,,126.34947644286844,126.17,0.14224969712961308,652.2111456129219,,3.2962614711358444,49585.954537259575,,,168.65629754437782,2.0423756706817016,126.49222315828337,signal_reversal
entry,2025-03-21 15:10:00,BUY,126.24674661324308,126.17,0.060827941066070354,785.5403147800101,9917.190907451915,3.9668763629807664,49581.98766089659,123.01575,136.2636,,,,
exit,2025-03-21 17:05:00,,126.37154684935113,126.51,0.10944047952641746,785.5403147800101,,3.9707977876510436,59522.69477309083,,,94.06481896929245,0.9485026540994671,70.54861422696933,signal_reversal
entry,2025-03-21 17:05:00,SELL,126.36269860179154,126.51,0.11643458873486154,942.0928079522185,11904.538954618167,4.761815581847267,59517.93295750898,129.67275,116.38920000000002,,,,
exit,2025-03-21 18:30:00,,129.88277115330405,129.67275,0.16196244261345272,942.0928079522185,,4.894464983217266,68101.34241289398,,,-3321.129499233171,-27.898010262252065,0.0,stop_loss
entry,2025-03-21 20:50:00,SELL,128.19903960388763,128.36,0.12539762863226833,1062.4313976659278,13620.268482578796,5.448107393031519,68095.89430550094,131.569,118.09120000000001,,,,
exit,2025-03-21 22:30:00,,128.32702283306082,128.13,0.15376791778726692,1062.4313976659278,,5.45354632907345,81574.73584070239,,,-141.4269473773512,-1.0383565313579934,0.0,signal_reversal
entry,2025-03-21 22:30:00,BUY,128.2751509484844,128.13,0.1132841243146793,1271.8712118056753,16314.947168140478,6.525978867256192,81568.20986183513,124.92675,138.3804,,,,
exit,2025-03-22 00:05:00,,128.5052223750586,128.7,0.15134236592183478,1271.8712118056753,,6.5376837162209425,97954.67791507624,,,286.0835404025657,1.7535057726771206,214.56265530192428,signal_reversal
entry,2025-03-22 00:05:00,SELL,128.52663502312168,128.7,0.13470472173914894,1524.270481327927,19590.93558301525,7.8363742332061,97946.84154084304,131.9175,118.404,,,,
exit,2025-03-22 01:10:00,,129.05917740680906,128.82,0.18566791399554494,1524.270481327927,,7.868843778626527,116718.16964456899,,,-819.6074792892972,-4.183605605849024,0.0,backtest_end
