type,date,side,price,size,cost,commission,balance,stop_loss,take_profit,pnl,pnl_pct,reason
exit,2025-03-20 01:30:00,,2.4877,615027.3054212125,,61.200137107854005,565351.2670497787,,,22141.285588598064,14.264399714716,signal_reversal
entry,2025-03-20 01:30:00,BUY,2.4877,909034.4769060223,226140.50681991116,90.45620272796447,565260.8108470507,2.4255074999999997,2.612085,,,
exit,2025-03-20 08:15:00,,2.4824,909034.4769060223,,90.26348741886041,786493.1714519415,,,-4908.14621502045,-2.170396752019793,signal_reversal
entry,2025-03-20 08:15:00,SELL,2.4824,1267310.9433643962,314597.26858077775,125.8389074323111,786367.3325445092,2.54446,2.35828,,,
exit,2025-03-20 15:15:00,,2.4718,1267310.9433643962,,125.30156759232457,1114272.7955573574,,,13308.194432070484,4.230232033516018,signal_reversal
entry,2025-03-20 15:15:00,BUY,2.4718,1803176.3015735198,445709.1182229427,178.28364728917708,1114094.511910068,2.410005,2.59539,,,
exit,2025-03-20 16:30:00,,2.410005,1803176.3015735198,,173.82655610694763,1448202.5240211682,,,-111601.10611184267,-25.039000000000012,stop_loss
entry,2025-03-20 20:15:00,SELL,2.446,2368278.861849841,579281.0096084712,231.71240384338847,1447970.8116173248,2.5071499999999998,2.3237,,,
exit,2025-03-20 22:15:00,,2.4201,2368278.861849841,,229.25886694251207,2088360.9848807645,,,61109.163654968455,10.549139820114487,signal_reversal
entry,2025-03-20 22:15:00,BUY,2.4201,3451693.706674535,835344.3939523043,334.13775758092174,2088026.8471231835,2.3595975,2.5411050000000004,,,
exit,2025-03-21 01:00:00,,2.4464,3451693.706674535,,337.7689393603433,3013813.016621668,,,90441.77554617988,10.826884839469438,signal_reversal
entry,2025-03-21 01:00:00,SELL,2.4464,4927751.825738531,1205525.2066486743,482.2100826594698,3013330.8065390084,2.50756,2.32408,,,
exit,2025-03-21 03:00:00,,2.4177,4927751.825738531,,476.55302356352183,4359805.937562816,,,140949.92437513315,11.691993132766582,signal_reversal
entry,2025-03-21 03:00:00,BUY,2.4177,7213146.275489603,1743922.3750251215,697.5689500100486,4359108.368612805,2.3572575,2.538585,,,
exit,2025-03-21 13:30:00,,2.3572575,7213146.275489603,,680.1297262597973,5666370.020155385,,,-436660.7234825414,-25.039000000000073,stop_loss
entry,2025-03-21 14:00:00,BUY,2.367,9575614.736215236,2266548.008062146,906.6192032248586,5665463.40095216,2.307825,2.48535,,,
exit,2025-03-21 16:45:00,,2.3953,9575614.736215236,,917.4587991062543,8202083.847250094,,,270072.438235787,11.915584283903767,signal_reversal
entry,2025-03-21 16:45:00,SELL,2.3953,13696962.964555832,3280833.5389000587,1312.3334155600235,8200771.513834533,2.4551825,2.275535,,,
exit,2025-03-21 22:00:00,,2.3847,13696962.964555832,,1306.5259032630518,11625486.334255623,,,143881.28152103102,4.385509956999192,signal_reversal
entry,2025-03-21 22:00:00,BUY,2.3847,19500123.846614912,4650194.533702258,1860.0778134809034,11623626.256442143,2.3250825,2.5039350000000002,,,
exit,2025-03-22 05:00:00,,2.3975,19500123.846614912,,1870.06187689037,16521552.31350418,,,247731.523359779,5.327336771920964,signal_reversal
entry,2025-03-22 05:00:00,SELL,2.3975,27564633.682593115,6608620.925401699,2643.4483701606796,16518908.86513402,2.4574374999999997,2.277625,,,
exit,2025-03-22 10:45:00,,2.3948,27564633.682593115,,2640.47138972296,23199313.830088995,,,71784.03955327637,1.0862181438998644,signal_reversal
entry,2025-03-22 10:45:00,BUY,2.3948,38749480.25737257,9279725.532035584,3711.8902128142336,23195601.93987618,2.33493,2.51454,,,
exit,2025-03-22 17:45:00,,2.39,38749480.25737257,,3704.4503126048185,32285625.516363773,,,-189701.95554798987,-2.044262568899246,signal_reversal
entry,2025-03-22 17:45:00,SELL,2.39,54034519.69265927,12914250.206545565,5165.700082618227,32280459.816281155,2.44975,2.2705,,,
exit,2025-03-22 20:30:00,,2.3763,54034519.69265927,,5136.089165826649,45929846.85345033,,,735136.8306236077,5.692446861924704,signal_reversal
entry,2025-03-22 20:30:00,BUY,2.3763,77313212.73147407,18371938.741380185,7348.775496552074,45922498.07795378,2.3168925000000002,2.495115,,,
exit,2025-03-23 01:15:00,,2.3768,77313212.73147407,,7350.3217608067025,64325743.10393888,,,31306.28460490891,0.1704027269283015,signal_reversal
entry,2025-03-23 01:15:00,SELL,2.3768,108256046.96051681,25730297.241575636,10292.118896630254,64315450.985042244,2.4362199999999996,2.2579599999999997,,,
exit,2025-03-23 07:15:00,,2.3975,108256046.96051681,,10381.754903513562,87794466.29963166,,,-2251281.926986229,-8.749537192864423,backtest_end
